,Age,identity_attack
44132,23,0.0004861537017859
44135,21,0.0001406884402967
44136,21,8.868477016221732e-05
44137,52,7.761067536193877e-05
44138,21,0.0001592273911228
44139,21,7.276851829374209e-05
44140,20,8.494702342431992e-05
44144,40,0.0001334521948592
44146,40,0.0006353573990054
44147,20,6.504298653453588e-05
44156,40,7.909783016657457e-05
44157,40,6.143486098153517e-05
44158,20,8.268215606221929e-05
44159,39,0.0001580176904099
44160,21,0.0001263307785848
44161,20,9.426016185898334e-05
44162,21,7.485050446121022e-05
44164,20,8.39723288663663e-05
44168,20,0.0001805263163987
44170,63,0.0002247579250251
44175,23,0.0009762317640706
44177,30,0.001967292279005
44179,30,0.0007220948464237
44180,30,0.0010546442354097
44181,30,0.0008619931177236
44182,30,0.0011832064483314
44183,30,0.001856755814515
44187,30,0.0019903962966054
44189,22,0.0003199067141395
44190,23,0.0001382264017593
44191,19,0.0001531960442662
44194,34,0.0001310127991018
44197,21,0.0001090932419174
44199,21,8.549475751351565e-05
44202,44,8.624991460237652e-05
44205,54,6.816620589233935e-05
44206,23,0.0001381204783683
44210,34,8.398202044190839e-05
44212,30,0.0001027586913551
44213,40,0.0002352656592847
44214,40,0.0018666523974388
44215,40,0.0004960075602866
44216,40,7.573066250188276e-05
44220,40,7.543306128354743e-05
44224,30,0.000137404029374
44225,30,0.0018413662910461
44228,26,6.825922901043668e-05
44232,31,0.0057950741611421
44233,22,6.39787467662245e-05
44234,30,0.0247433073818683
44239,24,6.996578304097056e-05
44243,26,0.0004676159005612
44247,22,7.918204937595874e-05
44248,40,5.7548277254682034e-05
44249,40,9.751201287144796e-05
44253,40,7.233209908008575e-05
44254,40,7.541687955381349e-05
44257,23,0.0001340277231065
44260,20,7.27590813767165e-05
44264,20,7.644002471351996e-05
44266,45,0.0020448986906558
44267,20,0.0001433343422831
44271,33,7.063037628540769e-05
44272,33,6.578630564035848e-05
44273,33,9.452749509364368e-05
44274,45,0.0001048574704327
44285,45,7.233196083689108e-05
44288,24,0.0153821017593145
44289,45,7.365347846643999e-05
44290,26,7.704950257902965e-05
44291,69,0.0001952905440703
44292,45,5.941448034718633e-05
44294,45,0.0001202547500724
44296,21,7.48807069612667e-05
44297,21,7.39810784580186e-05
44299,21,0.0001009937623166
44302,23,0.0001509408757556
44308,22,9.415118984179573e-05
44312,36,6.357024540193379e-05
44313,36,9.404880256624892e-05
44315,24,6.275997293414548e-05
44316,36,6.971456605242565e-05
44317,36,5.812740346300416e-05
44321,36,0.0002303977380506
44322,20,0.0007041794597171
44324,21,0.0002164674660889
44327,21,6.420837598852813e-05
44331,20,7.144932897062972e-05
44334,23,0.0021995969582349
44339,20,0.0001213655123137
44344,23,7.289422501344234e-05
44355,61,6.039272557245568e-05
44356,20,0.0001108565702452
44368,44,0.0014498138334602
44369,20,0.0071776057593524
44370,20,0.0166566427797079
44371,44,0.0003398910339456
44374,20,0.0054789367131888
44375,21,6.716368807246909e-05
44376,24,0.0002174450783059
44377,21,0.003992352169007
44379,63,7.46506339055486e-05
44385,25,6.689496512990445e-05
44387,63,0.0002437138318782
44393,63,7.901678327471018e-05
44401,23,0.0001056786932167
44403,19,6.760797259630635e-05
44406,21,0.0001635144290048
44407,21,8.560725837014616e-05
44410,12,7.284836465260014e-05
44412,63,6.996458250796422e-05
44413,63,9.29000452742912e-05
44418,22,7.396725413855165e-05
44419,54,7.195770740509033e-05
44423,23,8.538753172615543e-05
44424,45,0.0001433456782251
44428,19,0.0001419307664036
44431,19,5.763318404206075e-05
44433,61,0.0001281502190977
44437,30,0.0001402940397383
44439,30,0.0002091493370244
44441,30,0.0006072442629374
44443,30,0.0001502321247244
44444,24,0.0030417486559599
44446,30,0.0001104682451114
44447,18,7.459826156264171e-05
44449,18,9.62474150583148e-05
44453,19,0.0003191597643308
44460,39,7.01140525052324e-05
44469,13,0.0010057995095849
44475,40,0.0001094547187676
44477,40,0.0004709695931524
44489,31,8.121144492179155e-05
44490,26,5.782239168183878e-05
44491,30,0.0001891612628242
44502,45,8.394543692702428e-05
44503,24,0.000943073653616
44505,29,0.000335148157319
44513,22,7.706904580118135e-05
44516,30,6.717271753586829e-05
44519,30,0.0004096819029655
44533,24,0.0001311202795477
44536,26,0.0001342070318059
44537,22,7.174865459091961e-05
44538,24,6.199478229973465e-05
44539,22,5.8127454394707456e-05
44541,26,0.0001483329688198
44544,21,6.994123395998031e-05
44546,23,0.000372058537323
44547,26,0.0001250915520358
44549,21,0.000146482954733
44554,34,9.592003334546462e-05
44558,20,5.6775868870317936e-05
44568,21,6.87822830514051e-05
44601,21,0.0001372809201711
44602,21,0.0003317122173029
44603,21,8.944130968302488e-05
44605,21,0.0001188118767458
44609,34,0.0001645539305172
44613,23,0.0008733668364584
44622,26,7.651193300262094e-05
44628,36,0.0002048052847385
44629,23,0.0001304217294091
44630,36,0.0008353007724508
44631,36,6.493100227089599e-05
44632,45,7.370033563347533e-05
44633,36,7.567746069980785e-05
44634,36,5.8093595725949854e-05
44635,45,0.000125241218484
44636,45,0.0002045328583335
44642,40,0.0001040538554661
44644,40,0.000151986212586
44646,40,8.769295527599752e-05
44647,40,5.5228505516424775e-05
44649,40,0.0001044176387949
44650,23,8.998566772788763e-05
44655,36,0.0001714541285764
44656,22,7.754239777568728e-05
44668,23,9.747186413733289e-05
44670,20,8.916174556361511e-05
44671,20,0.0002146074257325
44672,21,0.0004730834334623
44673,34,0.0001029808772727
44674,20,8.772983710514382e-05
44676,52,6.759843381587416e-05
44680,20,0.0014137129765003
44681,21,0.000116078845167
44683,21,7.050924614304677e-05
44685,39,6.733735062880442e-05
44686,39,0.0001135895363404
44687,21,0.0004932014853693
44690,69,0.0001779179146979
44694,20,0.0003377309185452
44698,23,0.0012594446307048
44707,19,9.31318136281334e-05
44708,24,0.0014319944893941
44709,23,0.0005326652317307
44715,25,0.0016474662115797
44716,54,7.738527347100899e-05
44723,12,7.370181265287101e-05
44726,19,5.7481640396872535e-05
44730,20,0.0001070819125743
44732,20,0.000293958815746
44733,34,7.537568308180198e-05
44735,20,4.982783138984814e-05
44736,54,6.059636871214025e-05
44740,13,0.0002829816367011
44748,25,0.0009592025307938
44749,31,0.0002149467618437
44759,26,7.153802289394662e-05
44765,22,0.0001537997886771
44767,26,0.0147963101044297
44768,24,7.299411663552746e-05
44769,26,8.91300369403325e-05
44770,23,0.0002813148894347
44772,55,7.87346507422626e-05
44773,40,7.026451930869371e-05
44774,30,8.021319808904082e-05
44775,30,0.000760507886298
44776,30,0.0001303913886658
44777,30,0.0003134233702439
44778,30,0.0001961013040272
44780,26,0.000163617049111
44781,26,0.0001087662531062
44782,26,8.976463868748397e-05
44783,26,0.0004465292149689
44784,30,0.0001691484649199
44785,26,0.0001306233607465
44786,26,0.0001578987139509
44787,30,0.0002368885470787
44788,26,0.0001084728210116
44790,30,0.0002264799259137
44791,30,0.0004450289416126
44792,30,0.0003679550718516
44801,21,6.211526488186792e-05
44802,24,0.0003948906087316
44804,33,6.331445183604956e-05
44805,33,8.780080679571256e-05
44807,26,9.29624293348752e-05
44810,24,8.865584823070094e-05
44812,61,7.88726974860765e-05
44818,31,0.0001671816571615
44819,31,0.0003042182943318
44820,22,6.705873238388449e-05
44821,20,7.882885984145105e-05
44823,21,0.0004307492345105
44824,21,5.823659375892021e-05
44826,21,0.0007541425875388
44827,21,0.0001853467692853
44828,21,8.180059376172721e-05
44829,21,0.0001392893900629
44830,21,5.877940930076875e-05
44831,21,7.350619125645608e-05
44832,21,0.0005997029948048
44833,26,0.0001023802687996
44834,19,9.637406037654728e-05
44837,40,5.676974978996441e-05
44842,40,6.499822484329343e-05
44844,40,0.000399505108362
44845,20,6.017083433107473e-05
44846,24,6.86255662003532e-05
44847,20,6.118416058598086e-05
44848,40,8.308920951094478e-05
44850,30,0.000244018214289
44851,30,0.0001282291923416
44853,40,6.315013888524845e-05
44856,63,8.450467430520803e-05
44857,30,0.0003400334680918
44858,30,0.0002065799781121
44859,30,0.0007017141906544
44860,23,0.0019389559747651
44861,30,0.0009658755152486
44862,30,6.687321729259565e-05
44864,30,0.0005453925696201
44868,30,7.438345346599817e-05
44869,45,0.0001222217833856
44871,22,0.0001264760212507
44872,21,7.393411215161905e-05
44873,45,8.162838639691472e-05
44874,21,0.0008136925753206
44875,21,7.054946036078036e-05
44876,45,8.638597500976175e-05
44879,19,9.235144534613936e-05
44880,21,8.68073693709448e-05
44896,30,0.0002126676117768
44899,30,6.58344360999763e-05
44900,45,8.206937491195276e-05
44904,45,9.837800462264568e-05
44905,24,0.0001432542630936
44907,36,0.0001427109527867
44908,36,6.001003930578008e-05
44909,36,6.474705878645182e-05
44910,36,7.869929686421528e-05
44911,23,0.0001013962610159
44917,36,0.0001005588273983
44919,20,6.70414010528475e-05
44924,26,8.603912283433601e-05
44928,21,6.462658348027617e-05
44930,21,0.0001510502916062
44935,20,6.192954606376588e-05
44939,61,9.221205255016685e-05
44940,23,9.297652286477388e-05
44948,20,0.0002656374999787
44952,20,7.777055725455284e-05
44956,23,0.0005744860391132
44957,24,0.0330484360456466
44963,23,0.0134512931108474
44965,22,8.034204074647278e-05
44967,24,0.0002623903856147
44968,19,8.981583960121498e-05
44973,69,6.677470082649961e-05
44976,12,0.0001124494228861
44981,54,7.420852489303797e-05
44982,60,0.0001058802226907
44983,63,7.232507050503045e-05
44984,23,0.0010053152218461
44985,12,7.465347880497575e-05
44986,12,9.8747004813049e-05
44987,36,8.143975719576702e-05
44988,25,0.0001597764203324
45005,21,9.880125435302034e-05
45013,26,0.0001091990852728
45016,14,0.0001005426238407
45018,26,0.0001157430597231
45019,45,0.0018629168625921
45025,26,0.0001306464109802
45028,22,6.330660835374147e-05
45034,23,8.976300887297839e-05
45035,23,0.0001710459036985
45039,21,0.0001253567606909
45040,57,0.0001943163224495
45041,21,6.99771917425096e-05
45042,21,9.97760726022534e-05
45043,20,9.921534365275876e-05
45044,21,0.0015250063734129
45045,21,6.979278987273574e-05
45046,21,8.086323941824958e-05
45048,22,7.681635179324076e-05
45074,23,0.0001286733167944
45082,26,0.000146980775753
45084,24,0.0420833341777324
45086,45,0.0001009922270895
45088,21,6.877414853079244e-05
45090,21,9.333780326414852e-05
45091,21,0.0006128901150077
45092,21,7.629860192537308e-05
45093,21,0.0019107906846329
45094,21,6.943822518223897e-05
45101,21,0.0001548751170048
45103,21,6.508574006147683e-05
45128,30,0.0001770041853887
45129,46,9.673368913354352e-05
45134,30,0.0001436457387171
45139,30,0.0001557588257128
45145,24,9.916086128214374e-05
45147,30,0.000307546579279
45150,45,9.40770623856224e-05
45155,45,0.0003148084215354
45191,16,0.00010289792408
45192,26,0.0001018861948978
45204,34,0.0001603392884135
45225,21,8.935564255807549e-05
45227,21,8.658431761432439e-05
45231,21,9.32639668462798e-05
45235,21,0.0004738208663184
45238,21,0.0081666279584169
45240,45,0.0001238314143847
45244,45,8.067769522313029e-05
45245,21,0.0013646003790199
45252,21,0.0001018734765239
45253,24,0.0546498075127601
45255,54,7.827739318599924e-05
45267,21,8.441857062280178e-05
45304,52,6.487387872766703e-05
45335,26,6.907866918481886e-05
45337,24,0.0312175601720809
45339,13,0.0003456538252066
45359,22,5.8881010772893205e-05
45377,24,0.0003256015479564
45380,12,0.0002592096570879
45403,20,0.0001162560874945
45404,54,9.331769979326054e-05
45405,23,9.176862658932804e-05
45407,54,0.0002348409761907
45408,43,0.000108957356133
45412,13,0.0007868433604016
45422,27,0.0001024388620862
45431,30,0.0001580026291776
45432,51,5.796344703412615e-05
45436,26,0.0002279444015584
45437,55,0.0022001736797392
45438,23,0.0001151921969722
45442,26,8.639511361252517e-05
45447,22,0.0013225097209215
45448,30,0.0004786404897458
45449,20,7.60582261136733e-05
45450,24,0.0002623498439788
45453,31,6.154762377263978e-05
45454,22,0.000206745302421
45457,20,0.001041489187628
45458,26,0.0001486664259573
45459,22,0.0011833327589556
45465,34,0.0008638851577416
45468,20,0.0001371026155538
45470,24,0.0471262037754058
45473,30,9.530334500595929e-05
45474,44,8.447236905340105e-05
45475,24,0.0331465266644954
45476,26,8.908092422643676e-05
45489,30,0.0001194987125927
45491,57,0.0013817811850458
45492,24,7.321454177144915e-05
45493,24,0.152658924460411
45496,23,0.0002089920744765
45498,26,0.000203099072678
45499,21,0.0013868105597794
45500,21,8.371871808776632e-05
45501,21,0.0027853730134665
45502,21,7.631534390384331e-05
45504,21,7.808608643244952e-05
45506,13,0.0001278190029552
45507,13,0.0001278190029552
45508,13,0.0001278190029552
45509,13,0.0001278190029552
45510,13,0.0001278190029552
45511,13,0.0001278190029552
45512,13,0.0001419093896402
45513,13,0.0001419093896402
45514,22,5.858941949554719e-05
45515,13,0.0001419093896402
45516,26,0.0003293152840342
45517,13,0.0001419093896402
45518,13,0.0001419093896402
45519,30,0.0001739642902975
45520,69,0.0001701789733488
45523,24,0.0001815769646782
45525,21,7.231665222207084e-05
45526,26,0.0001094114122679
45527,21,8.517828246112913e-05
45528,22,7.769079093122855e-05
45529,23,0.0023546237498521
45530,34,8.367514237761497e-05
45533,45,8.868637087289244e-05
45534,21,0.0011685425415635
45536,21,6.573431892320514e-05
45537,21,0.0002299016050528
45539,24,0.0471262037754058
45540,52,7.052847649902105e-05
45541,21,0.0007095710025168
45542,21,0.0002057788951788
45543,21,0.000101041070593
45544,21,0.0001877129252534
45545,21,7.004736107774079e-05
45548,24,0.0001784099003998
45549,24,7.526665285695344e-05
45551,24,8.67883354658261e-05
45553,21,0.0002264073991682
45554,21,0.0006183552904985
45556,34,0.0001275773101951
45562,12,9.94419096969068e-05
45565,23,0.0007284706807695
45566,24,9.69510801951401e-05
45567,23,0.0001213800787809
45571,13,0.000133280394948
45572,24,7.677145913476124e-05
45573,30,0.0006549618556164
45574,13,0.0001419093896402
45575,54,7.919927156763151e-05
45576,30,0.0008629810181446
45577,13,0.0001364952622679
45578,13,0.0001364952622679
45579,13,0.0001521500671515
45580,13,0.0001521500671515
45581,13,0.0001521500671515
45582,13,0.0001521500671515
45583,13,0.0001521500671515
45584,13,0.0008378425263799
45585,13,0.0006578345200978
45586,13,0.0006578345200978
45587,54,6.36772092548199e-05
45588,13,7.929267303552479e-05
45589,13,7.929267303552479e-05
45591,63,8.303400682052597e-05
45592,23,0.000120710406918
45593,30,7.519734936067834e-05
45594,30,0.0004739049181807
45595,30,0.0001046185716404
45596,30,0.0006210393621586
45597,30,7.714169623795897e-05
45598,30,0.0001251710200449
45599,30,0.0001317583519266
45604,13,0.0022225535940378
45610,27,8.698270539753139e-05
45622,25,0.0001268104097107
45628,30,0.0026236935518682
45630,24,0.0002601442683953
45631,30,0.0002544374146964
45632,22,0.0003986901720054
45633,30,0.0001287602208321
45637,27,8.478451491100714e-05
45641,30,0.0002909012255258
45645,30,0.0001065766336978
45646,23,0.0001317240676144
45651,23,0.0107684889808297
45652,22,0.0172546431422233
45653,36,9.853854862740263e-05
45656,31,0.0204633641988039
45657,30,9.690153819974512e-05
45666,30,0.0001181848638225
45667,29,0.0001174504504888
45668,31,0.0013008007081225
45671,30,0.0002212427207268
45673,30,7.726309559075162e-05
45674,30,0.0005083127180114
45675,30,0.0001370860118186
45676,24,5.32365775143262e-05
45677,34,0.0001395846920786
45678,30,7.896126771811396e-05
45679,30,0.0057786079123616
45680,30,0.000171966428752
45681,30,0.0001425943773938
45682,30,0.0001276768452953
45683,18,0.0003048724611289
45684,21,9.370559564558788e-05
45685,22,0.0003662559611257
45686,21,0.0004827756492886
45687,21,7.631810149177909e-05
45688,21,8.613828686065972e-05
45689,34,7.817578443791717e-05
45690,34,9.295542258769274e-05
45691,34,0.000835889193695
45692,40,7.783962792018428e-05
45693,26,0.0003460787120275
45694,26,7.335137343034148e-05
45697,22,8.85075205587782e-05
45700,36,7.219359395094216e-05
45701,36,0.0021706076804548
45702,36,6.550672696903348e-05
45707,23,0.0001999982196139
45708,21,0.0001825821818783
45709,21,9.610296547180042e-05
45710,21,7.893093425082043e-05
45711,21,0.0001015774178085
45712,21,0.0001431493874406
45713,30,0.0017730883555486
45714,22,7.928525883471593e-05
45715,26,0.0031911570113152
45716,21,0.0001148196606663
45717,21,0.0005710598197765
45718,21,7.453795842593536e-05
45719,44,8.387293928535655e-05
45722,36,6.470527296187356e-05
45723,36,0.0002185273187933
45724,36,6.556728476425633e-05
45725,25,0.0003771926858462
45726,36,7.904986705398187e-05
45728,21,0.0083133559674024
45729,22,7.586952415294945e-05
45730,21,8.69856885401532e-05
45733,21,0.0019416810246184
45737,40,7.068980630720034e-05
45739,24,0.0001441807835362
45741,23,0.000143694516737
45742,24,6.843285518698394e-05
45744,23,0.0001117949941544
45745,24,0.0008501090924255
45747,24,0.0002097210672218
45751,54,8.628215437056497e-05
45752,54,6.39764912193641e-05
45753,44,8.03503135102801e-05
45756,13,0.0004287459596525
45761,12,8.090519986581057e-05
45769,27,0.0009646919206716
45781,24,0.0002950755588244
45784,22,7.054906018311158e-05
45788,22,0.000151735410327
45791,23,0.0008663663757033
45794,30,0.0001309536019107
45798,23,0.0006408084300346
45804,55,0.0039812298491597
45805,27,0.0072790030390024
45807,40,0.0004721729783341
45809,46,0.000101774916402
45814,34,6.77488642395474e-05
45815,26,0.0002653233823366
45817,30,0.0001261305005755
45819,34,9.395486995344982e-05
45821,34,0.0016794668044894
45822,40,8.880240056896582e-05
45823,34,8.768919360591099e-05
45824,31,0.0368030220270156
45826,40,0.000190162580111
45829,34,0.0001199444013764
45830,24,6.586533709196374e-05
45834,30,0.000274325691862
45835,34,0.0004509732825681
45836,30,0.0002109502092935
45837,34,9.031965601025148e-05
45842,26,0.0001003058932838
